Order_ID,Date,Time,Restaurant,Food_Item,Order_Amount,Discount_Percentage,Revenue,Delivery_Time_Minutes,Payment_Method,Delivery_Status,Month,Day_Name,Year,Revenue_Category
ZOMF79CA3FB,2026-04-10,08:52,Subway,Pizza,676.98,17,561.89,54,Cash,Delivered,4,Friday,2026,High
ZOME1DC73AE,2026-04-08,11:04,Pizza Hut,Coffee,751.93,25,563.95,34,Cash,Cancelled,4,Wednesday,2026,High
ZOMBCD3BDDF,2026-04-27,01:07,Cafe Coffee Day,Biryani,878.43,15,746.67,39,Cash,Delivered,4,Monday,2026,High
ZOM162D918F,2026-04-19,18:50,Haldiram's,Fries,1155.6,24,878.26,37,Wallet,Delivered,4,Sunday,2026,High
ZOMAFCA56D7,2026-04-21,05:31,Subway,Burger,1065.73,24,809.95,34,Wallet,Delivered,4,Tuesday,2026,High
ZOMDDBDC1CA,2026-04-01,06:59,Pizza Hut,Pizza,1304.47,35,847.91,26,Credit Card,Cancelled,4,Wednesday,2026,High
ZOM627766AD,2026-04-03,23:46,Subway,Sandwich,1470.7,17,1220.68,50,Debit Card,Cancelled,4,Friday,2026,Very High
ZOM9C12ED32,2026-04-05,05:34,Haldiram's,Pizza,1376.63,14,1183.9,34,Debit Card,Delivered,4,Sunday,2026,Very High
ZOM39DF73CC,2026-04-08,02:16,Biryani House,Burger,1396.71,17,1159.27,38,Debit Card,Cancelled,4,Wednesday,2026,Very High
ZOM22C4CD19,2026-04-19,06:09,Subway,Paneer Tikka,613.49,7,570.55,44,Wallet,Delayed,4,Sunday,2026,High
ZOM6FDE4F28,2026-04-15,18:52,Burger King,Pizza,557.2,4,534.91,33,Upi,Delayed,4,Wednesday,2026,High
ZOM60767FE8,2026-04-11,09:15,Biryani House,Burger,728.32,27,531.67,47,Cash,Delivered,4,Saturday,2026,High
ZOMCC25996D,2026-04-23,16:51,Domino's,Burger,636.09,3,617.01,61,Wallet,Cancelled,4,Thursday,2026,High
ZOM8E37F122,2026-04-08,02:19,Pizza Hut,Burger,404.46,5,384.24,19,Credit Card,Delivered,4,Wednesday,2026,Medium
ZOMA743D8C8,2026-04-14,15:34,McDonald's,Pizza,689.32,40,413.59,46,Wallet,Delivered,4,Tuesday,2026,Medium
ZOM5049003A,2026-04-18,14:06,Barbeque Nation,Fries,182.57,25,136.93,42,Credit Card,Delivered,4,Saturday,2026,Low
ZOMB00497E1,2026-04-11,14:53,Domino's,Biryani,192.97,35,125.43,70,Debit Card,Delayed,4,Saturday,2026,Low
ZOM022B986D,2026-04-22,06:15,Pizza Hut,Sandwich,1395.81,4,1339.98,26,Cash,Delivered,4,Wednesday,2026,Very High
ZOMB9B88AC2,2026-04-13,01:03,Burger King,Ice Cream,374.87,3,363.62,42,Credit Card,Delayed,4,Monday,2026,Medium
ZOM84C8DA6C,2026-04-23,10:58,Burger King,Biryani,1079.62,20,863.7,33,Upi,Delivered,4,Thursday,2026,High
ZOM469CD5C3,2026-04-10,04:01,Domino's,Burger,677.13,30,473.99,35,Upi,Cancelled,4,Friday,2026,Medium
ZOM9EA82A41,2026-04-11,23:37,McDonald's,Coffee,901.62,1,892.6,42,Cash,Delivered,4,Saturday,2026,High
ZOMCECDF802,2026-04-28,23:33,Burger King,Sandwich,314.1,8,288.97,17,Upi,Cancelled,4,Tuesday,2026,Medium
ZOM15E0F769,2026-04-08,18:08,Domino's,Fries,374.18,11,333.02,39,Cash,Delayed,4,Wednesday,2026,Medium
ZOMD951676B,2026-04-01,03:42,McDonald's,Burger,1140.04,2,1117.24,63,Cash,Cancelled,4,Wednesday,2026,Very High
ZOMA7ED32F6,2026-04-18,09:13,KFC,Pasta,428.61,6,402.89,56,Cash,Cancelled,4,Saturday,2026,Medium
ZOM77996A53,2026-04-06,16:24,KFC,Biryani,1438.39,7,1337.7,30,Wallet,Cancelled,4,Monday,2026,Very High
ZOM5BD91310,2026-04-11,13:43,KFC,Sandwich,510.97,8,470.09,26,Wallet,Cancelled,4,Saturday,2026,Medium
ZOM9C28A4E6,2026-04-10,09:39,Burger King,Sandwich,730.95,0,730.95,52,Wallet,Cancelled,4,Friday,2026,High
ZOM14D3858B,2026-04-14,06:17,Haldiram's,Fries,359.94,3,349.14,30,Debit Card,Cancelled,4,Tuesday,2026,Medium
ZOMC9FFD8FC,2026-04-21,21:30,Subway,Paneer Tikka,982.64,15,835.24,50,Credit Card,Delivered,4,Tuesday,2026,High
ZOMF46E7278,2026-04-20,15:53,McDonald's,Fries,440.23,25,330.17,59,Cash,Cancelled,4,Monday,2026,Medium
ZOMEF56E16C,2026-04-13,11:52,Subway,Noodles,578.87,4,555.72,63,Debit Card,Delivered,4,Monday,2026,High
ZOM146CD404,2026-04-12,07:55,Haldiram's,Coffee,1002.62,3,972.54,41,Credit Card,Delivered,4,Sunday,2026,High
ZOMDD81A6D2,2026-04-09,15:50,KFC,Coffee,1489.81,14,1281.24,69,Wallet,Delayed,4,Thursday,2026,Very High
ZOM1A835A59,2026-04-12,05:18,Biryani House,Coffee,1331.86,17,1105.44,61,Credit Card,Delayed,4,Sunday,2026,Very High
ZOME4C048D6,2026-04-08,10:13,Burger King,Paneer Tikka,894.45,26,661.89,50,Credit Card,Delayed,4,Wednesday,2026,High
ZOM891F518F,2026-04-08,04:18,Cafe Coffee Day,Paneer Tikka,399.52,24,303.64,24,Credit Card,Delivered,4,Wednesday,2026,Medium
ZOM06A1978C,2026-04-11,15:05,Biryani House,Pasta,336.18,29,238.69,62,Wallet,Delivered,4,Saturday,2026,Medium
ZOM48D397EA,2026-04-11,08:13,Biryani House,Ice Cream,1417.46,18,1162.32,36,Wallet,Delayed,4,Saturday,2026,Very High
ZOMEFF55BC3,2026-04-14,07:42,McDonald's,Coffee,917.3,26,678.8,61,Wallet,Delivered,4,Tuesday,2026,High
ZOM0D88BA4E,2026-04-10,18:30,Haldiram's,Paneer Tikka,934.53,15,794.35,63,Wallet,Delayed,4,Friday,2026,High
ZOM445DFE45,2026-04-03,13:06,Barbeque Nation,Burger,609.19,14,523.9,21,Debit Card,Delayed,4,Friday,2026,High
ZOM0081E2F0,2026-04-21,06:44,KFC,Pizza,757.43,1,749.86,46,Cash,Cancelled,4,Tuesday,2026,High
ZOM9DB05D7A,2026-04-05,12:03,Domino's,Burger,770.71,10,693.64,32,Wallet,Delayed,4,Sunday,2026,High
ZOM278E3A3C,2026-04-14,15:35,Barbeque Nation,Biryani,1367.29,1,1353.62,39,Credit Card,Delayed,4,Tuesday,2026,Very High
ZOM75A75515,2026-04-07,03:08,Biryani House,Pasta,1471.31,18,1206.47,52,Credit Card,Cancelled,4,Tuesday,2026,Very High
ZOMF647B523,2026-04-13,05:20,Haldiram's,Biryani,1006.57,9,915.98,39,Credit Card,Cancelled,4,Monday,2026,High
ZOMC77605E5,2026-04-25,12:13,Haldiram's,Burger,1385.68,12,1219.4,44,Cash,Delayed,4,Saturday,2026,Very High
ZOM92BCD8C1,2026-04-30,18:55,Subway,Pizza,1233.01,40,739.81,28,Debit Card,Delayed,4,Thursday,2026,High
ZOM494E72BC,2026-04-09,16:54,Burger King,Coffee,1037.62,7,964.99,59,Debit Card,Delayed,4,Thursday,2026,High
ZOMED501BF3,2026-04-10,18:29,Cafe Coffee Day,Pizza,242.04,26,179.11,41,Wallet,Delivered,4,Friday,2026,Low
ZOM4BBD0750,2026-04-07,10:14,McDonald's,Coffee,948.11,2,929.15,21,Cash,Cancelled,4,Tuesday,2026,High
ZOM201C816D,2026-04-26,18:01,Haldiram's,Paneer Tikka,276.75,15,235.24,32,Wallet,Delivered,4,Sunday,2026,Medium
ZOM3A8DA335,2026-04-25,02:12,Subway,Pasta,432.46,17,358.94,45,Debit Card,Cancelled,4,Saturday,2026,Medium
ZOM0B8B36B9,2026-04-22,06:43,Subway,Pizza,497.61,6,467.75,67,Wallet,Delayed,4,Wednesday,2026,Medium
ZOMA1C96D4E,2026-04-26,22:16,McDonald's,Coffee,242.28,3,235.01,46,Wallet,Delivered,4,Sunday,2026,Medium
ZOMF27F91F9,2026-04-02,02:16,McDonald's,Coffee,1374.02,5,1305.32,15,Credit Card,Delayed,4,Thursday,2026,Very High
ZOMFFE0CA2E,2026-04-21,22:37,Domino's,Pizza,1034.83,5,983.09,69,Credit Card,Delayed,4,Tuesday,2026,High
ZOM228A44B6,2026-04-29,05:57,Barbeque Nation,Ice Cream,1378.36,9,1254.31,68,Debit Card,Cancelled,4,Wednesday,2026,Very High
ZOMD8030F31,2026-04-30,03:25,McDonald's,Paneer Tikka,1384.05,2,1356.37,53,Upi,Delivered,4,Thursday,2026,Very High
ZOMDC04B795,2026-04-10,04:07,Subway,Ice Cream,1437.59,12,1265.08,62,Credit Card,Cancelled,4,Friday,2026,Very High
ZOM38DFE87A,2026-04-18,08:56,KFC,Fries,335.19,3,325.13,27,Upi,Cancelled,4,Saturday,2026,Medium
ZOM24802C3C,2026-04-02,22:30,Cafe Coffee Day,Paneer Tikka,900.35,6,846.33,21,Cash,Delayed,4,Thursday,2026,High
ZOM4C8BA9CE,2026-04-13,01:05,McDonald's,Burger,567.02,30,396.91,65,Debit Card,Delivered,4,Monday,2026,Medium
ZOM39B8D463,2026-04-07,04:50,Subway,Pizza,1093.49,37,688.9,23,Credit Card,Cancelled,4,Tuesday,2026,High
ZOM167E6359,2026-04-22,00:10,Barbeque Nation,Burger,1459.5,33,977.86,33,Upi,Delivered,4,Wednesday,2026,High
ZOMD3A703AE,2026-04-05,17:29,Pizza Hut,Biryani,1294.5,19,1048.55,46,Upi,Delayed,4,Sunday,2026,Very High
ZOME150942C,2026-04-07,13:30,Cafe Coffee Day,Coffee,1291.8,23,994.69,33,Debit Card,Delivered,4,Tuesday,2026,High
ZOM0C02347B,2026-04-20,02:15,Domino's,Noodles,884.67,5,840.44,34,Wallet,Delivered,4,Monday,2026,High
ZOMD1D78AAB,2026-04-22,12:07,Burger King,Pasta,1199.79,18,983.83,56,Cash,Delivered,4,Wednesday,2026,High
ZOMA23949DF,2026-04-12,09:56,McDonald's,Fries,186.08,15,158.17,28,Credit Card,Delivered,4,Sunday,2026,Low
ZOMF676889C,2026-04-14,19:42,Biryani House,Burger,718.01,11,639.03,41,Wallet,Cancelled,4,Tuesday,2026,High
ZOMF6C577BE,2026-04-27,11:21,Burger King,Noodles,350.76,20,280.61,62,Credit Card,Delivered,4,Monday,2026,Medium
ZOMDF18987A,2026-04-01,04:40,McDonald's,Noodles,621.33,31,428.72,52,Wallet,Delayed,4,Wednesday,2026,Medium
ZOMA565D1C2,2026-04-23,19:17,Biryani House,Coffee,838.42,22,653.97,53,Credit Card,Delayed,4,Thursday,2026,High
ZOM0251AF34,2026-04-19,19:14,Pizza Hut,Burger,1474.0,1,1459.26,52,Credit Card,Cancelled,4,Sunday,2026,Very High
ZOMDF8F06C2,2026-04-15,11:42,Pizza Hut,Fries,1385.48,13,1205.37,64,Wallet,Cancelled,4,Wednesday,2026,Very High
ZOMAAD5580C,2026-04-29,04:54,McDonald's,Noodles,1486.92,28,1070.58,24,Debit Card,Cancelled,4,Wednesday,2026,Very High
ZOMA9281F39,2026-04-05,20:23,Subway,Coffee,679.03,1,672.24,70,Upi,Cancelled,4,Sunday,2026,High
ZOM3198112C,2026-04-01,21:02,McDonald's,Pasta,234.54,17,194.67,15,Debit Card,Delayed,4,Wednesday,2026,Low
ZOM8A9943A3,2026-04-21,13:55,Barbeque Nation,Noodles,368.45,2,361.08,64,Upi,Delivered,4,Tuesday,2026,Medium
ZOM90EBCFBD,2026-04-01,20:52,Haldiram's,Pizza,688.35,34,454.31,58,Credit Card,Delivered,4,Wednesday,2026,Medium
ZOM032D7691,2026-04-16,04:34,Biryani House,Biryani,314.19,30,219.93,27,Wallet,Delayed,4,Thursday,2026,Medium
ZOMDEAC8064,2026-04-04,03:22,Burger King,Pasta,1320.85,10,1188.76,24,Wallet,Delivered,4,Saturday,2026,Very High
ZOM3CB3CE19,2026-04-06,05:35,Barbeque Nation,Sandwich,333.93,0,333.93,45,Credit Card,Delivered,4,Monday,2026,Medium
ZOMD2C3E96E,2026-04-17,06:22,Haldiram's,Sandwich,1499.89,37,944.93,17,Upi,Cancelled,4,Friday,2026,High
ZOM84F3D877,2026-04-03,01:46,Cafe Coffee Day,Paneer Tikka,1156.81,17,960.15,66,Upi,Delivered,4,Friday,2026,High
ZOMBB53C474,2026-04-12,03:45,Pizza Hut,Pizza,279.34,15,237.44,67,Credit Card,Delivered,4,Sunday,2026,Medium
ZOM0839291B,2026-04-11,14:59,Haldiram's,Biryani,320.95,33,215.04,67,Upi,Cancelled,4,Saturday,2026,Medium
ZOMBFCF7BDB,2026-04-10,03:40,Cafe Coffee Day,Ice Cream,1086.29,23,836.44,17,Wallet,Cancelled,4,Friday,2026,High
ZOM6CBDC304,2026-04-17,07:01,Domino's,Burger,296.12,34,195.44,16,Credit Card,Delivered,4,Friday,2026,Low
ZOM191DBAC3,2026-04-20,09:58,KFC,Sandwich,1316.08,21,1039.7,19,Wallet,Cancelled,4,Monday,2026,Very High
ZOMD67B467E,2026-04-28,04:50,Subway,Sandwich,1171.72,6,1101.42,45,Wallet,Cancelled,4,Tuesday,2026,Very High
ZOM6D2F8558,2026-04-26,14:18,Burger King,Ice Cream,1131.21,40,678.73,17,Cash,Delivered,4,Sunday,2026,High
ZOM629D1FA1,2026-04-21,16:43,KFC,Pizza,886.54,39,540.79,39,Cash,Cancelled,4,Tuesday,2026,High
ZOME09CD184,2026-04-16,17:41,KFC,Noodles,1100.31,1,1089.31,50,Wallet,Delivered,4,Thursday,2026,Very High
ZOM277F1224,2026-04-22,04:06,Cafe Coffee Day,Sandwich,426.25,39,260.01,30,Debit Card,Delayed,4,Wednesday,2026,Medium
ZOM11DC4CE1,2026-04-19,00:20,Pizza Hut,Fries,1243.76,35,808.44,46,Credit Card,Delayed,4,Sunday,2026,High
ZOMDD7A3879,2026-04-19,09:44,Subway,Biryani,1180.06,34,778.84,51,Upi,Cancelled,4,Sunday,2026,High
ZOM2A2D588E,2026-04-20,13:36,Pizza Hut,Biryani,999.93,19,809.94,48,Wallet,Delayed,4,Monday,2026,High
ZOM7B660584,2026-04-14,00:24,Biryani House,Fries,212.02,3,205.66,41,Debit Card,Delivered,4,Tuesday,2026,Medium
ZOMA4FB78C5,2026-04-08,14:48,Domino's,Burger,497.25,28,358.02,40,Credit Card,Delivered,4,Wednesday,2026,Medium
ZOMB479BB69,2026-04-15,13:05,Barbeque Nation,Burger,1398.49,26,1034.88,34,Wallet,Delayed,4,Wednesday,2026,Very High
ZOM141B918D,2026-04-02,04:22,Barbeque Nation,Sandwich,423.53,1,419.29,27,Debit Card,Delayed,4,Thursday,2026,Medium
ZOM762DFB90,2026-04-13,19:39,Biryani House,Sandwich,341.81,39,208.5,32,Credit Card,Cancelled,4,Monday,2026,Medium
ZOM7B62ADF9,2026-04-25,15:55,Domino's,Ice Cream,1374.97,20,1099.98,33,Cash,Delivered,4,Saturday,2026,Very High
ZOM7EBCFFDD,2026-04-24,04:57,Subway,Ice Cream,465.73,13,405.19,15,Upi,Cancelled,4,Friday,2026,Medium
ZOM1BDF282B,2026-04-03,14:45,Pizza Hut,Fries,293.91,7,273.34,30,Debit Card,Delayed,4,Friday,2026,Medium
ZOMECEC9A64,2026-04-04,10:34,Subway,Paneer Tikka,586.49,29,416.41,16,Debit Card,Delivered,4,Saturday,2026,Medium
ZOMD40834E4,2026-04-27,15:36,Burger King,Sandwich,1236.41,0,1236.41,25,Credit Card,Cancelled,4,Monday,2026,Very High
ZOMF8196A47,2026-04-02,07:48,Haldiram's,Fries,413.79,9,376.55,58,Wallet,Cancelled,4,Thursday,2026,Medium
ZOM93F912F4,2026-04-12,05:59,Pizza Hut,Ice Cream,426.69,5,405.36,66,Cash,Delayed,4,Sunday,2026,Medium
ZOMCD8A1513,2026-04-13,07:02,Haldiram's,Coffee,505.76,8,465.3,40,Cash,Delayed,4,Monday,2026,Medium
ZOM154ABFA0,2026-04-20,19:05,Cafe Coffee Day,Sandwich,730.82,6,686.97,25,Wallet,Delivered,4,Monday,2026,High
ZOMB82F8CC5,2026-04-27,04:01,Cafe Coffee Day,Ice Cream,536.81,26,397.24,64,Cash,Delivered,4,Monday,2026,Medium
ZOMA79B2A6A,2026-04-12,21:15,Biryani House,Paneer Tikka,934.67,25,701.0,28,Debit Card,Delivered,4,Sunday,2026,High
ZOMB2411AB1,2026-04-13,07:08,KFC,Burger,1250.78,2,1225.76,68,Cash,Delayed,4,Monday,2026,Very High
ZOMBAE2A619,2026-04-06,16:02,Domino's,Biryani,536.86,22,418.75,24,Upi,Cancelled,4,Monday,2026,Medium
ZOM6459BBF2,2026-04-04,21:37,KFC,Pasta,187.27,36,119.85,28,Credit Card,Delayed,4,Saturday,2026,Low
ZOM5494D239,2026-04-08,15:38,Domino's,Pizza,792.35,38,491.26,18,Upi,Delivered,4,Wednesday,2026,Medium
ZOM8C5B45AA,2026-04-23,18:41,Biryani House,Biryani,591.4,6,555.92,26,Credit Card,Cancelled,4,Thursday,2026,High
ZOM1137D73B,2026-04-23,22:43,McDonald's,Ice Cream,507.47,31,350.15,62,Credit Card,Cancelled,4,Thursday,2026,Medium
ZOMDD7F49EC,2026-04-20,09:00,Haldiram's,Biryani,1123.39,37,707.74,29,Upi,Cancelled,4,Monday,2026,High
ZOMA26EDB96,2026-04-26,11:46,Burger King,Pasta,1229.25,13,1069.45,20,Debit Card,Delayed,4,Sunday,2026,Very High
ZOM08A5E849,2026-04-21,14:29,McDonald's,Sandwich,1384.15,34,913.54,36,Debit Card,Cancelled,4,Tuesday,2026,High
ZOM88463302,2026-04-15,23:18,Domino's,Burger,1276.26,28,918.91,54,Credit Card,Cancelled,4,Wednesday,2026,High
ZOM3830F663,2026-04-07,21:39,McDonald's,Noodles,1085.03,6,1019.93,46,Debit Card,Cancelled,4,Tuesday,2026,Very High
ZOM6498DAE7,2026-04-23,13:21,Cafe Coffee Day,Coffee,200.61,11,178.54,19,Cash,Delivered,4,Thursday,2026,Low
ZOMA1EAF9F4,2026-04-26,18:10,Cafe Coffee Day,Ice Cream,884.21,20,707.37,18,Debit Card,Delayed,4,Sunday,2026,High
ZOMCD02B8FB,2026-04-03,23:39,KFC,Burger,202.63,8,186.42,58,Upi,Cancelled,4,Friday,2026,Low
ZOM42267892,2026-04-16,20:35,Domino's,Coffee,1058.06,28,761.8,55,Debit Card,Delayed,4,Thursday,2026,High
ZOM3B7895E3,2026-04-14,06:21,KFC,Noodles,459.58,9,418.22,22,Wallet,Cancelled,4,Tuesday,2026,Medium
ZOMA9CD7035,2026-04-19,04:04,Barbeque Nation,Sandwich,1319.23,24,1002.61,56,Wallet,Cancelled,4,Sunday,2026,Very High
ZOMAAFD8DCD,2026-04-14,07:58,Subway,Biryani,807.21,5,766.85,53,Credit Card,Delivered,4,Tuesday,2026,High
ZOMD44683D3,2026-04-01,01:01,Cafe Coffee Day,Fries,1415.76,15,1203.4,64,Cash,Delayed,4,Wednesday,2026,Very High
ZOMDBD5A829,2026-04-25,17:36,KFC,Burger,1372.85,9,1249.29,28,Cash,Cancelled,4,Saturday,2026,Very High
ZOM491B8B00,2026-04-14,11:38,Biryani House,Coffee,1029.01,32,699.73,54,Cash,Delivered,4,Tuesday,2026,High
ZOM58A512B7,2026-04-16,17:45,Barbeque Nation,Pasta,475.84,31,328.33,66,Debit Card,Cancelled,4,Thursday,2026,Medium
ZOM4ECD95BE,2026-04-11,18:04,KFC,Ice Cream,1337.69,21,1056.78,23,Upi,Delivered,4,Saturday,2026,Very High
ZOM02EDAD1C,2026-04-04,08:42,Pizza Hut,Biryani,1321.7,24,1004.49,59,Debit Card,Cancelled,4,Saturday,2026,Very High
ZOM47383DDB,2026-04-10,05:27,Pizza Hut,Burger,734.26,14,631.46,66,Cash,Cancelled,4,Friday,2026,High
ZOM13D3FB50,2026-04-06,08:20,KFC,Noodles,1421.43,14,1222.43,68,Credit Card,Delayed,4,Monday,2026,Very High
ZOM8B91CDD8,2026-04-13,10:59,Cafe Coffee Day,Coffee,1156.89,39,705.7,31,Wallet,Cancelled,4,Monday,2026,High
ZOM4CCBAD75,2026-04-17,09:37,Subway,Paneer Tikka,707.69,10,636.92,33,Credit Card,Delivered,4,Friday,2026,High
ZOM4DC8CF3E,2026-04-01,09:26,Domino's,Coffee,983.15,20,786.52,52,Cash,Delayed,4,Wednesday,2026,High
ZOMF2C1DDF2,2026-04-14,10:24,McDonald's,Biryani,856.69,21,676.79,67,Upi,Cancelled,4,Tuesday,2026,High
ZOM2B501290,2026-04-25,04:48,Cafe Coffee Day,Biryani,737.29,26,545.59,53,Cash,Delayed,4,Saturday,2026,High
ZOM39926FE4,2026-04-11,22:01,KFC,Sandwich,967.17,37,609.32,58,Credit Card,Delivered,4,Saturday,2026,High
ZOM64D38C40,2026-04-03,04:36,Pizza Hut,Pizza,272.14,27,198.66,26,Cash,Delivered,4,Friday,2026,Low
ZOM761337C4,2026-04-10,15:29,Subway,Fries,879.14,0,879.14,46,Wallet,Cancelled,4,Friday,2026,High
ZOMF6043677,2026-04-28,04:23,Subway,Pizza,280.38,33,187.85,44,Upi,Delivered,4,Tuesday,2026,Low
ZOM28044C73,2026-04-08,20:39,Subway,Noodles,850.99,5,808.44,50,Cash,Delivered,4,Wednesday,2026,High
ZOMF07D2A9F,2026-04-07,14:41,Domino's,Paneer Tikka,1128.97,9,1027.36,59,Credit Card,Cancelled,4,Tuesday,2026,Very High
ZOMCB215FB9,2026-04-03,22:59,Cafe Coffee Day,Pizza,664.7,25,498.53,40,Cash,Cancelled,4,Friday,2026,Medium
ZOM481FDF03,2026-04-21,07:42,Biryani House,Pasta,314.06,33,210.42,15,Upi,Delivered,4,Tuesday,2026,Medium
ZOM1DF7C6C6,2026-04-05,04:01,Barbeque Nation,Sandwich,1253.95,3,1216.33,47,Credit Card,Delivered,4,Sunday,2026,Very High
ZOM371F5019,2026-04-13,08:49,KFC,Pasta,1451.27,34,957.84,63,Cash,Cancelled,4,Monday,2026,High
ZOMCA848306,2026-04-28,14:43,Barbeque Nation,Biryani,915.23,1,906.08,59,Wallet,Delayed,4,Tuesday,2026,High
ZOMF122D4C3,2026-04-13,15:46,KFC,Coffee,1141.29,5,1084.23,15,Credit Card,Delayed,4,Monday,2026,Very High
ZOMFB6A749B,2026-04-22,08:38,Haldiram's,Biryani,1385.95,27,1011.74,16,Wallet,Cancelled,4,Wednesday,2026,Very High
ZOMEB0DD9DF,2026-04-30,13:17,McDonald's,Pasta,904.2,3,877.07,24,Credit Card,Delayed,4,Thursday,2026,High
ZOMB7C82E4C,2026-04-12,02:58,Pizza Hut,Pizza,898.22,13,781.45,67,Upi,Delivered,4,Sunday,2026,High
ZOM7CF33B69,2026-04-04,10:18,Pizza Hut,Ice Cream,660.28,30,462.2,60,Upi,Delayed,4,Saturday,2026,Medium
ZOM05D1EA8B,2026-04-29,01:13,Haldiram's,Pizza,1433.29,32,974.64,33,Credit Card,Delayed,4,Wednesday,2026,High
ZOM6A8919E9,2026-04-03,01:18,McDonald's,Fries,204.78,15,174.06,40,Debit Card,Delayed,4,Friday,2026,Low
ZOM529BEFD0,2026-04-11,02:43,KFC,Ice Cream,414.74,21,327.64,55,Upi,Cancelled,4,Saturday,2026,Medium
ZOM61A9E178,2026-04-17,20:13,Pizza Hut,Fries,778.69,29,552.87,47,Upi,Delivered,4,Friday,2026,High
ZOM685072BB,2026-04-02,19:40,Barbeque Nation,Fries,136.59,25,102.44,39,Credit Card,Cancelled,4,Thursday,2026,Low
ZOMBBADF8A3,2026-04-04,15:53,Subway,Pizza,1245.59,35,809.63,20,Wallet,Delivered,4,Saturday,2026,High
ZOMCA12A952,2026-04-05,14:50,Biryani House,Paneer Tikka,1378.42,6,1295.71,48,Wallet,Delayed,4,Sunday,2026,Very High
ZOM15CEB7FC,2026-04-23,06:30,McDonald's,Burger,1088.38,27,794.52,38,Wallet,Cancelled,4,Thursday,2026,High
ZOM6B1C1518,2026-04-14,16:27,Haldiram's,Noodles,275.7,36,176.45,67,Debit Card,Cancelled,4,Tuesday,2026,Low
ZOM6992E94A,2026-04-12,18:47,KFC,Biryani,1103.67,12,971.23,41,Upi,Cancelled,4,Sunday,2026,High
ZOMD72528E2,2026-04-28,01:46,Pizza Hut,Ice Cream,562.77,1,557.14,28,Credit Card,Delivered,4,Tuesday,2026,High
ZOMB4FDB99A,2026-04-09,11:41,Pizza Hut,Coffee,863.98,37,544.31,35,Debit Card,Delayed,4,Thursday,2026,High
ZOMF7F63BE7,2026-04-05,17:23,KFC,Paneer Tikka,460.74,15,391.63,56,Wallet,Delayed,4,Sunday,2026,Medium
ZOM81DF8BE6,2026-04-06,09:10,McDonald's,Noodles,655.3,9,596.32,64,Debit Card,Cancelled,4,Monday,2026,High
ZOM3506E04C,2026-04-18,01:04,Subway,Coffee,1060.22,34,699.75,42,Wallet,Cancelled,4,Saturday,2026,High
ZOM99098F51,2026-04-20,06:00,Domino's,Biryani,1244.41,12,1095.08,65,Wallet,Cancelled,4,Monday,2026,Very High
ZOM2F52829F,2026-04-07,05:57,Cafe Coffee Day,Coffee,1259.51,11,1120.96,42,Wallet,Delayed,4,Tuesday,2026,Very High
ZOMDD56C62E,2026-04-26,20:14,Pizza Hut,Pizza,471.96,4,453.08,25,Credit Card,Delivered,4,Sunday,2026,Medium
ZOMB735059B,2026-04-28,16:23,McDonald's,Pasta,1421.88,27,1037.97,15,Wallet,Cancelled,4,Tuesday,2026,Very High
ZOM108AE1EE,2026-04-27,06:58,Cafe Coffee Day,Biryani,130.56,36,83.56,61,Upi,Delayed,4,Monday,2026,Low
ZOM6F4A352E,2026-04-15,07:35,Cafe Coffee Day,Noodles,1313.74,10,1182.37,45,Debit Card,Delayed,4,Wednesday,2026,Very High
ZOM2BCA5B4D,2026-04-25,03:07,Subway,Biryani,1332.77,32,906.28,35,Cash,Delayed,4,Saturday,2026,High
ZOMEE4F95B3,2026-04-24,15:41,KFC,Pizza,815.46,24,619.75,64,Wallet,Delivered,4,Friday,2026,High
ZOMBB4378BF,2026-04-01,14:58,Domino's,Biryani,234.46,4,225.08,60,Credit Card,Delivered,4,Wednesday,2026,Medium
ZOM84B462AB,2026-04-07,09:43,Domino's,Fries,520.57,13,452.9,62,Debit Card,Delayed,4,Tuesday,2026,Medium
ZOMF958F8F9,2026-04-22,14:30,Biryani House,Burger,249.63,39,152.27,58,Wallet,Delayed,4,Wednesday,2026,Low
ZOM32848EBC,2026-04-21,15:06,Biryani House,Fries,639.15,39,389.88,64,Debit Card,Cancelled,4,Tuesday,2026,Medium
ZOM3EA688F3,2026-04-25,14:26,Haldiram's,Coffee,528.47,38,327.65,48,Cash,Delivered,4,Saturday,2026,Medium
ZOMA2929801,2026-04-10,08:01,Burger King,Biryani,144.1,23,110.96,67,Credit Card,Delivered,4,Friday,2026,Low
ZOMF8A1991E,2026-04-22,12:43,Cafe Coffee Day,Paneer Tikka,1103.45,12,971.04,27,Cash,Delivered,4,Wednesday,2026,High
ZOM1DEA5089,2026-04-27,02:37,KFC,Paneer Tikka,224.8,16,188.83,60,Upi,Cancelled,4,Monday,2026,Low
ZOMDF5FFE58,2026-04-01,11:44,Biryani House,Pizza,512.63,15,435.74,63,Upi,Cancelled,4,Wednesday,2026,Medium
ZOMF0472829,2026-04-16,20:37,Domino's,Burger,277.72,21,219.4,17,Upi,Cancelled,4,Thursday,2026,Medium
ZOME80B6D17,2026-04-23,04:26,Domino's,Biryani,132.3,32,89.96,40,Credit Card,Delayed,4,Thursday,2026,Low
ZOM3EA5EBF4,2026-04-19,22:13,Pizza Hut,Paneer Tikka,1043.81,29,741.11,44,Wallet,Delivered,4,Sunday,2026,High
