Order_ID,Date,Time,Restaurant_Name,Food_Item,Order_Amount,Discount_Percentage,Final_Amount,Delivery_Time_Minutes,Payment_Method,Delivery_Status
ZOM9FD4164F,26-04-2026,00:08,Domino's,Pasta,334.65,32,227.56,18,Credit Card,Cancelled
ZOM44705D63,20-04-2026,23:00,Subway,Noodles,719.37,18,589.88,20,Debit Card,Delivered
ZOME8DA1019,20-04-2026,04:46,Subway,Burger,825.51,15,701.68,70,Credit Card,Delayed
ZOM2901E3A9,08-04-2026,21:52,McDonald's,Ice Cream,712.24,30,498.57,54,Cash,Delivered
ZOM418393C3,28-04-2026,18:40,McDonald's,Biryani,995.58,14,856.2,40,UPI,Cancelled
ZOMC679B768,07-04-2026,04:27,McDonald's,Pizza,144.37,12,127.05,39,Debit Card,Delayed
ZOM904905E0,10-04-2026,22:40,Pizza Hut,Coffee,1472.57,14,1266.41,45,UPI,Delayed
ZOMA54E87E4,14-04-2026,20:03,Pizza Hut,Sandwich,539.92,17,448.13,37,Debit Card,Delivered
ZOM1779FEC4,11-04-2026,01:11,Pizza Hut,Pasta,176.43,3,171.14,33,Debit Card,Cancelled
ZOM4E195491,30-04-2026,19:06,Cafe Coffee Day,Fries,714.65,16,600.31,36,Credit Card,Delivered
ZOMDE8E881F,04-04-2026,21:00,Pizza Hut,Fries,1062.49,8,977.49,62,Credit Card,Delayed
ZOMDA4AB43A,25-04-2026,18:33,Subway,Pasta,954.51,15,811.33,52,Debit Card,Delivered
ZOM6F2673DB,29-04-2026,03:08,McDonald's,Pizza,988.79,38,613.05,52,Cash,Delivered
ZOMD9C94278,23-04-2026,14:59,Haldiram's,Fries,256.12,34,169.04,34,Debit Card,Delivered
ZOM648F7EEF,18-04-2026,23:09,Biryani House,Ice Cream,180.46,12,158.8,60,Credit Card,Delayed
ZOMCC52D4E1,12-04-2026,11:28,Biryani House,Burger,989.21,7,919.97,45,Debit Card,Delayed
ZOM5828B111,30-04-2026,16:50,Subway,Biryani,150.19,38,93.12,33,UPI,Delayed
ZOMCE5C7EF8,02-04-2026,22:12,Cafe Coffee Day,Ice Cream,1142.19,25,856.64,70,Wallet,Delivered
ZOMD0EC37DC,06-04-2026,14:48,Biryani House,Coffee,822.8,35,534.82,53,Credit Card,Delivered
ZOMD58E8E24,06-04-2026,00:10,Domino's,Ice Cream,909.22,37,572.81,44,Wallet,Delayed
ZOM0869739C,24-04-2026,16:16,Subway,Sandwich,538.71,14,463.29,50,UPI,Delivered
ZOM35101AE7,08-04-2026,01:34,Burger King,Sandwich,448.74,2,439.77,23,Credit Card,Delivered
ZOMF0280FFE,21-04-2026,07:52,Domino's,Fries,409.76,7,381.08,55,Wallet,Cancelled
ZOM99BF8946,11-04-2026,02:45,Burger King,Coffee,1339.9,16,1125.52,54,Credit Card,Cancelled
ZOM4C9BB0E6,02-04-2026,20:52,KFC,Sandwich,134.36,22,104.8,26,Credit Card,Delivered
ZOMC221842F,18-04-2026,21:55,McDonald's,Coffee,1193.9,37,752.16,56,Credit Card,Delayed
ZOM5BAC7099,21-04-2026,19:35,KFC,Fries,404.5,28,291.24,32,Cash,Delayed
ZOM89A58762,21-04-2026,12:09,Pizza Hut,Biryani,735.56,27,536.96,45,UPI,Cancelled
ZOMA0642A99,06-04-2026,14:11,KFC,Paneer Tikka,1245.53,11,1108.52,46,Cash,Delayed
ZOM2EEB47E2,10-04-2026,00:19,Biryani House,Paneer Tikka,344.83,11,306.9,27,UPI,Delivered
ZOMBB93C99F,03-04-2026,13:15,McDonald's,Ice Cream,747.93,25,560.95,23,UPI,Delayed
ZOMF60398FF,04-04-2026,12:24,Domino's,Biryani,148.59,0,148.59,30,UPI,Cancelled
ZOMF61BCFCC,05-04-2026,20:38,McDonald's,Ice Cream,138.63,0,138.63,62,Credit Card,Delayed
ZOM164261DB,03-04-2026,06:08,Cafe Coffee Day,Biryani,782.99,36,501.11,34,Credit Card,Cancelled
ZOM817BB7B1,05-04-2026,07:03,Barbeque Nation,Burger,870.07,17,722.16,16,UPI,Delivered
ZOM1E219E9D,18-04-2026,09:06,Burger King,Pizza,825.93,26,611.19,29,UPI,Delivered
ZOM84AA970D,14-04-2026,12:09,KFC,Coffee,607.57,18,498.21,58,UPI,Cancelled
ZOM6F96EAEF,06-04-2026,03:14,Pizza Hut,Burger,260.4,18,213.53,54,Credit Card,Delivered
ZOMF07E4768,12-04-2026,02:57,Burger King,Coffee,179.82,9,163.64,48,Credit Card,Delayed
ZOME9C956A4,06-04-2026,21:27,Haldiram's,Sandwich,327.3,19,265.11,37,UPI,Cancelled
ZOMEABEC445,30-04-2026,15:42,McDonald's,Pizza,629.38,16,528.68,70,Cash,Delayed
ZOMFC27982E,05-04-2026,10:09,McDonald's,Burger,659.03,30,461.32,51,Debit Card,Delayed
ZOM1B8831B8,09-04-2026,04:05,Burger King,Coffee,565.81,8,520.55,37,Credit Card,Cancelled
ZOMB229EEDC,14-04-2026,15:44,Pizza Hut,Biryani,1462.53,38,906.77,66,Cash,Cancelled
ZOMC40728AD,14-04-2026,17:31,Barbeque Nation,Ice Cream,863.47,31,595.79,67,Cash,Cancelled
ZOMCC9D2DE2,03-04-2026,18:45,KFC,Burger,702.14,36,449.37,30,Credit Card,Delivered
ZOM6FA75BB3,07-04-2026,00:23,McDonald's,Pizza,890.56,8,819.32,37,Credit Card,Delivered
ZOMB6206EFE,10-04-2026,14:09,Biryani House,Pasta,1272.65,35,827.22,28,Cash,Delivered
ZOMA7199B41,24-04-2026,04:07,Biryani House,Pizza,1447.63,9,1317.34,59,Debit Card,Cancelled
ZOMC4DF4D36,02-04-2026,22:06,Cafe Coffee Day,Paneer Tikka,1034.59,4,993.21,70,Cash,Delivered
ZOM1CCCB527,05-04-2026,11:09,Domino's,Paneer Tikka,229.01,4,219.85,68,Debit Card,Delivered
ZOM25932B43,25-04-2026,05:30,Subway,Noodles,1146.11,33,767.89,41,Credit Card,Cancelled
ZOM95435BDB,26-04-2026,20:44,Burger King,Pizza,138.23,7,128.55,56,UPI,Delayed
ZOM6D6BE6D9,25-04-2026,05:32,Biryani House,Noodles,341.28,25,255.96,50,Credit Card,Delayed
ZOMF1A8A67A,17-04-2026,09:45,Subway,Burger,433.69,10,390.32,48,Debit Card,Delivered
ZOM2310C6FD,24-04-2026,06:25,Biryani House,Biryani,974.28,14,837.88,67,Wallet,Delayed
ZOM8DA40273,27-04-2026,02:52,Pizza Hut,Coffee,1075.55,30,752.88,67,Debit Card,Delivered
ZOM455E315F,02-04-2026,11:41,McDonald's,Burger,705.43,17,585.51,19,Credit Card,Delayed
ZOMDCA3B8D6,25-04-2026,10:01,Barbeque Nation,Burger,450.55,10,405.5,19,Cash,Delayed
ZOMA784F0A2,01-04-2026,09:12,Domino's,Pasta,881.33,40,528.8,32,UPI,Delayed
ZOMA7EDE7DE,19-04-2026,01:36,Domino's,Pizza,1481.36,30,1036.95,35,UPI,Cancelled
ZOM50F46B45,01-04-2026,11:48,Barbeque Nation,Pasta,509.72,25,382.29,35,Debit Card,Delayed
ZOM7C6ADD51,12-04-2026,04:44,Biryani House,Ice Cream,1051.07,21,830.35,21,Wallet,Delivered
ZOM43E7E0A3,01-04-2026,18:50,Domino's,Sandwich,647.31,37,407.81,25,Cash,Delayed
ZOM06476B0C,15-04-2026,02:56,KFC,Biryani,983.81,14,846.08,64,Cash,Delayed
ZOMB26324F0,17-04-2026,23:38,Cafe Coffee Day,Biryani,1018.92,21,804.95,36,Credit Card,Cancelled
ZOMEDBF78AA,20-04-2026,13:02,KFC,Pasta,1349.14,24,1025.35,54,Wallet,Delivered
ZOMEB5E70ED,05-04-2026,18:40,Domino's,Biryani,1492.28,6,1402.74,64,Credit Card,Delayed
ZOM9E1825D8,28-04-2026,02:31,Burger King,Sandwich,249.88,20,199.9,25,UPI,Cancelled
ZOMA6EBD8DE,19-04-2026,11:22,Cafe Coffee Day,Sandwich,243.14,11,216.39,45,Credit Card,Cancelled
ZOMC1DFFB9C,21-04-2026,04:07,Domino's,Fries,1460.92,31,1008.03,69,Credit Card,Cancelled
ZOMD63AA4E2,14-04-2026,19:58,Pizza Hut,Ice Cream,1059.21,28,762.63,69,Wallet,Cancelled
ZOMD32EBE41,12-04-2026,02:43,Subway,Pizza,690.21,28,496.95,54,UPI,Delayed
ZOM6EF96005,26-04-2026,07:44,Burger King,Burger,1253.3,0,1253.3,33,Debit Card,Delivered
ZOMC95EC7DD,19-04-2026,12:54,Cafe Coffee Day,Burger,220.71,24,167.74,37,Debit Card,Cancelled
ZOMD13FD8D3,21-04-2026,17:57,McDonald's,Biryani,1249.24,6,1174.29,61,UPI,Cancelled
ZOMF5126F37,25-04-2026,13:12,Pizza Hut,Fries,674.1,4,647.14,53,Debit Card,Delivered
ZOM860ACD02,23-04-2026,23:30,Domino's,Ice Cream,277.77,29,197.22,24,Debit Card,Delivered
ZOMD33D69D2,21-04-2026,06:20,Biryani House,Pizza,904.13,38,560.56,66,Credit Card,Cancelled
ZOME2EA057D,16-04-2026,06:03,Biryani House,Sandwich,411.86,1,407.74,31,Cash,Delivered
ZOME01A677E,05-04-2026,02:17,Cafe Coffee Day,Coffee,678.99,19,549.98,48,Cash,Delayed
ZOMF483E978,29-04-2026,08:11,Biryani House,Fries,1266.16,5,1202.85,63,Credit Card,Delivered
ZOM944748E6,07-04-2026,11:26,Burger King,Coffee,784.64,34,517.86,37,Wallet,Cancelled
ZOMC5F04AB8,27-04-2026,00:35,KFC,Burger,1200.64,38,744.4,61,Wallet,Delayed
ZOMEE81DABD,05-04-2026,10:42,Domino's,Biryani,1481.19,20,1184.95,44,Cash,Cancelled
ZOMB6504490,28-04-2026,10:07,Subway,Ice Cream,1212.98,26,897.61,61,UPI,Cancelled
ZOMF69AF33F,27-04-2026,04:40,McDonald's,Pizza,740.07,37,466.24,28,Cash,Cancelled
ZOM3CAEB0A4,23-04-2026,17:49,KFC,Fries,349.22,24,265.41,28,Cash,Delayed
ZOM91A5AC09,19-04-2026,00:23,Subway,Sandwich,1243.02,1,1230.59,47,UPI,Delayed
ZOM7969F174,16-04-2026,20:29,Pizza Hut,Ice Cream,691.39,22,539.28,42,Wallet,Cancelled
ZOM97E8C6B7,04-04-2026,05:29,Barbeque Nation,Paneer Tikka,711.17,11,632.94,25,Wallet,Cancelled
ZOMDB0545CF,13-04-2026,09:54,Subway,Paneer Tikka,1030.26,27,752.09,69,UPI,Delivered
ZOMEC443228,26-04-2026,03:05,Biryani House,Burger,1016.48,39,620.05,46,Wallet,Delayed
ZOMED25D1F6,04-04-2026,20:28,Subway,Coffee,814.64,2,798.35,28,Cash,Cancelled
ZOMC22AAC45,18-04-2026,12:07,McDonald's,Fries,389.87,30,272.91,65,Debit Card,Cancelled
ZOM3133E845,30-04-2026,20:45,Domino's,Fries,1202.8,25,902.1,65,Cash,Delayed
ZOMA69CA597,10-04-2026,08:56,Biryani House,Pasta,1028.98,19,833.47,15,Debit Card,Delivered
ZOM1B57080E,01-04-2026,00:09,Haldiram's,Fries,1210.9,33,811.3,36,Cash,Delayed
ZOM922F9B60,14-04-2026,07:35,Haldiram's,Coffee,1463.42,12,1287.81,68,UPI,Delayed
ZOM0BBE7E5E,14-04-2026,04:40,Biryani House,Fries,658.77,11,586.31,48,Cash,Cancelled
ZOMEF5F99A0,08-04-2026,03:45,McDonald's,Paneer Tikka,1225.62,32,833.42,65,Debit Card,Delayed
ZOMB62A4D66,30-04-2026,08:53,KFC,Burger,883.01,20,706.41,20,UPI,Cancelled
ZOMFF7E5F83,01-04-2026,20:49,Haldiram's,Ice Cream,938.74,1,929.35,20,Wallet,Cancelled
ZOMDB7F23A0,01-04-2026,23:46,Pizza Hut,Biryani,300.16,29,213.11,30,Cash,Cancelled
ZOMD8FB5539,07-04-2026,17:53,Subway,Pizza,458.45,24,348.42,32,UPI,Delivered
ZOMD4C23D6B,21-04-2026,00:40,McDonald's,Noodles,1479.02,6,1390.28,53,UPI,Delivered
ZOM086DA785,05-04-2026,09:16,McDonald's,Noodles,1354.55,5,1286.82,69,Credit Card,Delivered
ZOMDDB3E1D9,13-04-2026,03:31,McDonald's,Noodles,1217.71,26,901.11,55,UPI,Delivered
ZOM5FDA5702,22-04-2026,13:24,Cafe Coffee Day,Biryani,1347.8,40,808.68,26,Credit Card,Delivered
ZOMD5462481,29-04-2026,05:42,Domino's,Burger,902.87,38,559.78,36,Credit Card,Cancelled
ZOM545BB9E7,20-04-2026,19:34,Subway,Burger,126.92,33,85.04,27,Wallet,Delivered
ZOM7405FC7E,18-04-2026,00:33,KFC,Fries,826.21,9,751.85,22,Cash,Delivered
ZOM5681E873,11-04-2026,04:14,Subway,Sandwich,235.15,8,216.34,45,Cash,Delivered
ZOM24B8AC71,12-04-2026,22:35,Cafe Coffee Day,Coffee,1019.66,29,723.96,47,Debit Card,Delivered
ZOM15824F2B,09-04-2026,05:12,Biryani House,Burger,1068.14,17,886.56,52,Wallet,Cancelled
ZOME7E49E0A,06-04-2026,06:46,Biryani House,Paneer Tikka,793.21,28,571.11,62,Credit Card,Cancelled
ZOM8B951EDD,20-04-2026,03:38,Haldiram's,Fries,648.6,12,570.77,38,UPI,Cancelled
ZOMA965B04C,06-04-2026,01:32,Subway,Paneer Tikka,469.23,26,347.23,67,Wallet,Cancelled
ZOMB966B3B3,13-04-2026,00:07,Biryani House,Biryani,368.27,20,294.62,37,Cash,Delivered
ZOMB88A070A,07-04-2026,21:23,McDonald's,Pizza,633.31,20,506.65,35,UPI,Delayed
ZOMCE1CE99C,11-04-2026,06:29,KFC,Ice Cream,903.11,20,722.49,19,Debit Card,Cancelled
ZOM429185FE,20-04-2026,06:33,Subway,Paneer Tikka,420.1,35,273.06,66,UPI,Delayed
ZOM951DAFB6,29-04-2026,20:26,Pizza Hut,Fries,1061.34,27,774.78,27,Cash,Delivered
ZOMEC144C8D,26-04-2026,15:31,Biryani House,Burger,184.57,17,153.19,22,Debit Card,Delivered
ZOM313BD143,20-04-2026,10:37,Domino's,Sandwich,648.34,36,414.94,16,Wallet,Delivered
ZOM5A784636,30-04-2026,14:18,Domino's,Ice Cream,300.86,25,225.65,48,UPI,Cancelled
ZOM70F53B52,21-04-2026,00:04,Subway,Sandwich,768.45,26,568.65,35,Credit Card,Cancelled
ZOM2A2E2B86,03-04-2026,17:49,Domino's,Coffee,552.18,39,336.83,34,Debit Card,Cancelled
ZOM38973999,28-04-2026,20:58,Haldiram's,Burger,287.55,23,221.41,16,Cash,Delivered
ZOMF8BE9D9E,27-04-2026,00:08,Biryani House,Pasta,265.09,20,212.07,25,UPI,Delivered
ZOM93A23FCF,24-04-2026,11:52,Domino's,Sandwich,1365.98,0,1365.98,65,UPI,Delivered
ZOM3FD32AB8,02-04-2026,09:04,Biryani House,Sandwich,483.94,39,295.2,59,Cash,Delivered
ZOMA32798E4,19-04-2026,14:07,Haldiram's,Coffee,294.28,9,267.79,55,Debit Card,Delayed
ZOM4E6482E1,04-04-2026,16:33,Cafe Coffee Day,Sandwich,451.92,30,316.34,35,Debit Card,Delivered
ZOM4FB3415D,03-04-2026,08:49,Pizza Hut,Ice Cream,528.8,5,502.36,68,Cash,Delayed
ZOM63D11B10,21-04-2026,23:54,McDonald's,Noodles,404.13,4,387.96,18,Cash,Delivered
ZOM953470A4,22-04-2026,06:29,Cafe Coffee Day,Burger,1249.55,12,1099.6,36,Cash,Delayed
ZOM36B6C7F7,25-04-2026,16:32,Cafe Coffee Day,Biryani,1304.67,19,1056.78,69,Wallet,Delivered
ZOM598C735E,30-04-2026,04:14,Cafe Coffee Day,Paneer Tikka,1385.04,24,1052.63,47,Cash,Cancelled
ZOMBB436D50,07-04-2026,02:17,Haldiram's,Burger,703.87,19,570.13,24,Debit Card,Delivered
ZOM92CDBFB7,24-04-2026,03:15,Burger King,Sandwich,142.89,29,101.45,16,Debit Card,Delayed
ZOMFD68BC54,17-04-2026,14:22,McDonald's,Fries,486.5,35,316.23,42,Cash,Delivered
ZOM5D063214,13-04-2026,16:27,Cafe Coffee Day,Sandwich,820.94,3,796.31,38,UPI,Delivered
ZOMC769D0E8,21-04-2026,12:46,Subway,Pasta,1400.67,12,1232.59,40,Cash,Delayed
ZOMAE7014D1,09-04-2026,16:38,McDonald's,Pizza,801.19,27,584.87,56,Cash,Delivered
ZOM46E223A8,08-04-2026,03:03,Subway,Pasta,1355.18,36,867.32,19,Wallet,Delivered
ZOME81F6356,09-04-2026,07:56,Biryani House,Coffee,975.9,25,731.92,21,Cash,Delayed
ZOM78284D72,27-04-2026,22:17,KFC,Fries,803.34,10,723.01,55,Credit Card,Delayed
ZOM5D6FC505,20-04-2026,09:46,Barbeque Nation,Paneer Tikka,124.29,11,110.62,45,Credit Card,Delayed
ZOM7617696D,08-04-2026,05:20,Burger King,Fries,1060.39,10,954.35,44,Cash,Delivered
ZOM2D138751,22-04-2026,15:27,Subway,Burger,580.99,11,517.08,25,UPI,Delayed
ZOM96112E15,12-04-2026,15:37,Cafe Coffee Day,Burger,121.39,15,103.18,17,UPI,Delayed
ZOMD0C022D9,22-04-2026,09:53,Burger King,Biryani,435.04,32,295.83,64,UPI,Delivered
ZOM55A663D9,10-04-2026,23:21,Barbeque Nation,Sandwich,744.61,22,580.8,57,Debit Card,Cancelled
ZOM9B3D9BD5,12-04-2026,14:00,Pizza Hut,Ice Cream,1262.29,19,1022.45,64,Wallet,Cancelled
ZOM12833D9A,04-04-2026,08:43,Domino's,Biryani,836.65,40,501.99,41,Cash,Delayed
ZOM80466B61,05-04-2026,11:31,Biryani House,Fries,162.65,36,104.1,28,UPI,Delivered
ZOM672A4CB9,30-04-2026,12:40,Barbeque Nation,Noodles,268.95,17,223.23,48,Cash,Cancelled
ZOM4E37988E,30-04-2026,21:22,Haldiram's,Coffee,1345.43,25,1009.07,32,Credit Card,Delivered
ZOM90E28022,02-04-2026,18:33,McDonald's,Coffee,1088.53,39,664,65,Debit Card,Delayed
ZOM5E7113F4,26-04-2026,11:18,Cafe Coffee Day,Biryani,272.06,0,272.06,44,Cash,Delayed
ZOMCC26FB5D,10-04-2026,19:35,Cafe Coffee Day,Sandwich,1036.76,19,839.78,19,Credit Card,Delivered
ZOM41BBF6F6,15-04-2026,01:13,McDonald's,Pizza,510.56,37,321.65,46,Credit Card,Delivered
ZOM02A2043B,14-04-2026,11:42,Subway,Biryani,1271.07,3,1232.94,37,Credit Card,Delayed
ZOM4479C1E0,22-04-2026,17:09,Burger King,Pasta,1436.09,17,1191.95,42,Wallet,Delivered
ZOM62AF0EDF,10-04-2026,07:02,KFC,Coffee,772.99,22,602.93,42,Debit Card,Delivered
ZOM11502DD7,29-04-2026,08:58,Burger King,Paneer Tikka,536.79,19,434.8,42,Credit Card,Delayed
ZOM954B0C78,05-04-2026,21:49,Biryani House,Ice Cream,395.32,8,363.69,27,Credit Card,Cancelled
ZOM6041822B,03-04-2026,09:36,Barbeque Nation,Biryani,1399.42,29,993.59,39,Debit Card,Delivered
ZOM47888134,05-04-2026,16:28,Pizza Hut,Noodles,1077.9,32,732.97,37,Debit Card,Cancelled
ZOM05790BD0,14-04-2026,13:29,Domino's,Coffee,158.19,35,102.82,20,Cash,Delayed
ZOM2042207B,30-04-2026,09:50,Pizza Hut,Biryani,454.85,32,309.3,54,Wallet,Delayed
ZOM8EDBE021,29-04-2026,09:03,Burger King,Coffee,1162.36,25,871.77,57,UPI,Cancelled
ZOMD9D04ECC,26-04-2026,16:29,Domino's,Sandwich,1278.09,5,1214.19,68,UPI,Cancelled
ZOMA39134A3,20-04-2026,03:52,Pizza Hut,Pizza,521,30,364.7,22,Wallet,Delayed
ZOM3F2754BC,17-04-2026,23:45,Barbeque Nation,Biryani,193.17,13,168.06,50,Debit Card,Delivered
ZOM00F5C2B3,08-04-2026,21:40,Subway,Pizza,1296.11,19,1049.85,66,Debit Card,Delayed
ZOM8AD22382,23-04-2026,06:07,Haldiram's,Burger,212.66,9,193.52,48,UPI,Delivered
ZOM8B168DC2,07-04-2026,03:30,Cafe Coffee Day,Coffee,154.03,32,104.74,18,UPI,Cancelled
ZOM0D27FB55,13-04-2026,15:11,Subway,Paneer Tikka,1251.97,34,826.3,58,Debit Card,Delayed
ZOM93A51BFF,20-04-2026,03:27,Burger King,Biryani,321.82,1,318.6,67,Cash,Delivered
ZOM1996E667,17-04-2026,23:44,Cafe Coffee Day,Sandwich,874.42,30,612.09,33,UPI,Delayed
ZOM6F5D3C0D,16-04-2026,11:42,McDonald's,Noodles,499.75,24,379.81,41,Debit Card,Delivered
ZOM959E8490,01-04-2026,09:29,Domino's,Paneer Tikka,285.77,24,217.19,34,UPI,Delayed
ZOMEDEBB3E8,21-04-2026,21:39,Burger King,Noodles,733.38,22,572.04,61,Debit Card,Cancelled
ZOM704E0648,01-04-2026,05:22,KFC,Fries,810.88,32,551.4,60,Wallet,Cancelled
ZOMEBC940DC,17-04-2026,02:11,Haldiram's,Fries,1025.17,22,799.63,44,Cash,Cancelled
ZOM428EC53F,26-04-2026,21:19,Cafe Coffee Day,Coffee,1394.4,4,1338.62,45,Wallet,Delayed
ZOM8EE5061B,06-04-2026,18:45,Subway,Biryani,1399.83,33,937.89,59,Credit Card,Delayed
ZOMFE842AF5,19-04-2026,11:37,McDonald's,Pizza,972.12,25,729.09,16,Cash,Delivered
ZOM7B1DE5AE,04-04-2026,21:06,Pizza Hut,Pasta,809.22,30,566.45,64,Cash,Delivered
ZOM27D44B49,29-04-2026,05:46,McDonald's,Pizza,1351.61,26,1000.19,54,Credit Card,Delivered
ZOM479D32AE,02-04-2026,23:04,Haldiram's,Pizza,729.31,23,561.57,26,Credit Card,Delivered
ZOM0A85243D,23-04-2026,14:24,Haldiram's,Ice Cream,303.84,40,182.3,27,Cash,Cancelled
ZOM25E3A3D0,16-04-2026,14:43,Burger King,Coffee,514.8,12,453.02,67,Wallet,Delivered
ZOM9426BE55,03-04-2026,18:01,KFC,Pizza,988.18,6,928.89,66,Cash,Delivered
ZOM3236B85C,12-04-2026,13:36,Pizza Hut,Biryani,874.28,4,839.31,58,Wallet,Cancelled
ZOMAB42ECC4,07-04-2026,06:36,Pizza Hut,Fries,1262.05,32,858.19,54,Wallet,Delivered
ZOMB7D1ECB4,26-04-2026,02:28,McDonald's,Paneer Tikka,709.97,24,539.58,20,Cash,Delayed
ZOM74B72832,10-04-2026,03:07,Haldiram's,Ice Cream,808.22,3,783.97,36,UPI,Delivered
ZOM35F589EA,27-04-2026,09:59,Pizza Hut,Burger,1262.84,24,959.76,70,Cash,Cancelled
ZOMD0164C1E,03-04-2026,17:36,Haldiram's,Ice Cream,453.13,33,303.6,34,Debit Card,Delayed
ZOM0C82ABAE,02-04-2026,17:44,Cafe Coffee Day,Sandwich,1350.7,37,850.94,56,UPI,Delivered
ZOMCBD84B4A,11-04-2026,13:16,Burger King,Pasta,396.71,3,384.81,50,Credit Card,Delayed
ZOME7D472EE,30-04-2026,01:15,Haldiram's,Pizza,801.11,36,512.71,37,UPI,Cancelled
ZOM56CF7889,20-04-2026,23:39,Cafe Coffee Day,Biryani,1402.52,35,911.64,32,UPI,Delivered
ZOM6169419A,02-04-2026,15:32,Biryani House,Noodles,430.84,22,336.06,34,Cash,Delivered
ZOM2433C81B,30-04-2026,01:01,Barbeque Nation,Paneer Tikka,1187.59,12,1045.08,70,Debit Card,Delayed
ZOM71095293,22-04-2026,23:01,Biryani House,Coffee,882.44,3,855.97,59,Cash,Cancelled
ZOMDBA16C5A,23-04-2026,13:35,McDonald's,Paneer Tikka,310.12,28,223.29,38,Credit Card,Delivered
ZOMAE3CA3CB,11-04-2026,13:58,McDonald's,Paneer Tikka,199.93,14,171.94,15,Cash,Cancelled
ZOMF933B674,24-04-2026,17:36,KFC,Pizza,183.18,0,183.18,19,UPI,Delivered
ZOM4E3BA8CF,15-04-2026,05:18,Haldiram's,Pasta,180.33,22,140.66,33,Cash,Delayed
ZOM70071375,13-04-2026,15:42,McDonald's,Sandwich,288.88,4,277.32,49,Cash,Cancelled
ZOM03FE0A07,23-04-2026,23:52,Cafe Coffee Day,Sandwich,612.6,14,526.84,38,Wallet,Cancelled
ZOM789CF1A4,28-04-2026,20:15,Pizza Hut,Ice Cream,847.04,17,703.04,47,UPI,Delivered
ZOM7EC3982C,12-04-2026,13:45,Subway,Burger,1431.78,31,987.93,28,Cash,Delayed
ZOM774390F9,08-04-2026,09:47,Pizza Hut,Biryani,883.09,7,821.27,17,Cash,Delayed
ZOMEBBB8C25,15-04-2026,20:48,Domino's,Noodles,746.19,7,693.96,68,UPI,Cancelled
ZOM4CB93F7D,09-04-2026,18:24,Domino's,Sandwich,534.57,5,507.84,69,Wallet,Cancelled
ZOM5B31E097,16-04-2026,00:55,Domino's,Pasta,647.97,28,466.54,28,Debit Card,Delivered
ZOMA3D92651,22-04-2026,13:34,Domino's,Ice Cream,192.12,19,155.62,63,Credit Card,Delivered
ZOMCEE9FC47,30-04-2026,19:48,Haldiram's,Pasta,1352.57,16,1136.16,63,UPI,Cancelled
ZOM21A4D6E2,24-04-2026,19:27,McDonald's,Ice Cream,1314.72,3,1275.28,39,Credit Card,Delayed
ZOMBA009005,15-04-2026,13:36,Subway,Biryani,1112.52,33,745.39,39,Debit Card,Delayed
ZOM4AC04088,30-04-2026,07:08,Subway,Burger,1372.64,17,1139.29,30,Wallet,Cancelled
ZOM8EB8547D,11-04-2026,18:25,Pizza Hut,Sandwich,173.28,17,143.82,57,Credit Card,Delayed
ZOM4CF4C4C1,26-04-2026,19:00,Pizza Hut,Sandwich,291.54,36,186.59,69,Cash,Cancelled
ZOM10A51A82,15-04-2026,00:28,Pizza Hut,Noodles,132.24,2,129.6,55,Wallet,Delivered
ZOM29D3FE0E,14-04-2026,01:37,Haldiram's,Ice Cream,1415.59,17,1174.94,35,UPI,Cancelled
ZOM1285D4CB,06-04-2026,08:49,Cafe Coffee Day,Biryani,1205.7,16,1012.79,29,Cash,Delivered
ZOM234AE0E2,28-04-2026,19:41,Domino's,Biryani,188.42,7,175.23,58,Wallet,Cancelled
ZOM139FB1BA,19-04-2026,10:02,Domino's,Sandwich,883.7,14,759.98,31,UPI,Delayed
ZOMCF106FBE,28-04-2026,11:34,KFC,Fries,1111.28,38,688.99,21,UPI,Delayed
ZOM4E7C3B6A,15-04-2026,03:32,Pizza Hut,Paneer Tikka,226.88,13,197.39,38,Debit Card,Delivered
ZOM9A265C62,21-04-2026,13:56,Pizza Hut,Paneer Tikka,510.66,1,505.55,65,Credit Card,Cancelled
ZOMBD1A89D5,14-04-2026,20:23,Haldiram's,Pizza,769.55,18,631.03,25,Credit Card,Delivered
ZOMB3EC0C27,10-04-2026,04:58,Haldiram's,Pasta,935.89,6,879.74,66,Credit Card,Delayed
ZOMF72B437F,23-04-2026,23:32,KFC,Coffee,1201.18,22,936.92,68,Wallet,Delivered
ZOMD563F67E,22-04-2026,23:09,McDonald's,Pasta,645.9,5,613.6,51,Wallet,Delayed
ZOM7FB701DB,21-04-2026,17:46,Barbeque Nation,Pizza,696.95,7,648.16,53,Debit Card,Delayed
ZOM2742BC85,17-04-2026,16:28,Haldiram's,Sandwich,557.38,12,490.49,30,Credit Card,Delivered
ZOM0BDFB6FE,26-04-2026,11:14,KFC,Noodles,749.03,7,696.6,61,Debit Card,Cancelled
ZOM7F6FC1BA,03-04-2026,11:35,Cafe Coffee Day,Paneer Tikka,817.79,23,629.7,29,Debit Card,Cancelled
ZOMCAD0E71E,08-04-2026,18:52,Barbeque Nation,Pasta,1260.96,8,1160.08,64,Debit Card,Delayed
ZOM9606BC76,19-04-2026,21:08,Pizza Hut,Fries,955.65,18,783.63,22,UPI,Cancelled
ZOM47A5996F,14-04-2026,16:09,KFC,Biryani,914.9,40,548.94,44,UPI,Delivered
